SightingFID,Date,SurveyNum,Sighting,SurveyType,Effort,StartTime,EndTime,StartLat,StartLon,HumanInteraction,SightingGroup,SightingNotes,#Boats,#Lines,#CrabPots,Categories Defined?
45007,02-Oct-14,7800,47,Photo-id (Pop Mon),Photo-id (Pop Mon),12:03,12:06,27.09846,-82.46235,0,"SCSM,SCS1","0 boats, lines, crabpots.",0,0,0,0
45008,02-Oct-14,7800,48,Photo-id (Pop Mon),Photo-id (Pop Mon),12:23,12:30,27.10749,-82.47124,0,,"Leaping dolphin has a remora. 0 boats, lines, crabpots.",0,0,0,0
45009,02-Oct-14,7800,49,Photo-id (Pop Mon),Photo-id (Pop Mon),13:26,13:36,27.14017,-82.47064,0,"F108,F193","0 boats, lines, crabpots.",0,0,0,0
45010,02-Oct-14,7800,50,Photo-id (Pop Mon),Photo-id (Pop Mon),13:43,13:50,27.1506,-82.47687,0,"PNTB,NANA","0 boats, lines, crabpots.",0,0,0,0
45011,02-Oct-14,7800,51,Photo-id (Pop Mon),Photo-id (Pop Mon),15:04,15:06,27.26784,-82.5409,0,FB78,"1 boat, 0 lines, 0 crabpots.",1,0,0,0
45012,02-Oct-14,7800,52,Photo-id (Pop Mon),Photo-id (Pop Mon),15:56,16:05,27.30165,-82.56266,0,F252,"Fast travel, repeated leaps. 0 bots, 0 lines, 3 crabpots.",0,0,3,0
45013,02-Oct-14,7800,53,Photo-id (Pop Mon),Photo-id (Pop Mon),16:06,16:13,27.30346,-82.56311,0,"FB25,1753,F264,F221,C258","1 boat, 0 lines, 0 crabpots.",1,0,0,0
45014,03-Oct-14,7801,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:05,10:17,27.44343,-82.66975,0,F246,"1 boat, 1 line, 1 crabpot.",1,1,1,0
45015,03-Oct-14,7801,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:35,10:37,27.45645,-82.67014,0,"F197,F243","0 boats, lines, crabpots.",0,0,0,0
45016,03-Oct-14,7801,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:46,10:52,27.44712,-82.67762,0,"F178,F188","Cooperative fishwhacking. 0 boats, lines, crabpots.",0,0,0,0
45017,03-Oct-14,7801,24,Photo-id (Pop Mon),Photo-id (Pop Mon),10:56,11:04,27.44955,-82.68044,0,"F238,F173,F250,F266,F256,F278","Dolphins left sighting riding stern wake of cabin cruiser. 3 boats, 0 lines, 2 crabpots.",3,0,2,1
45018,03-Oct-14,7801,25,Photo-id (Pop Mon),Photo-id (Pop Mon),11:11,11:17,27.45248,-82.68162,0,"FB90,F270,F272","4 boats (2 jetskis), 0 lines, 16 crabpots.",4,0,16,1
45019,03-Oct-14,7801,26,Photo-id (Pop Mon),Photo-id (Pop Mon),11:42,11:44,27.47897,-82.68188,0,FB07,"0 boats, lines, crabpots.",0,0,0,0
45020,03-Oct-14,7801,27,Photo-id (Pop Mon),Photo-id (Pop Mon),11:47,12:03,27.47902,-82.67848,0,"FB33,FB07,F282,F280,C330","SG1: F280 and F282; dolphins are porpoising. SG2: FB33, C330, FB07. 2 boats, 0 lines, 0 crabpots.",2,0,0,0
45021,03-Oct-14,7801,28,Photo-id (Pop Mon),Photo-id (Pop Mon),12:13,12:20,27.47579,-82.66818,0,F280,"At least 3 dolphins seen in the distance, upon approach we only saw F280. 0 boats, lines, crabpots.",0,0,0,0
45022,03-Oct-14,7801,29,Photo-id (Pop Mon),Photo-id (Pop Mon),12:44,12:47,27.47552,-82.64878,0,"F155,1556","0 boats, lines, crabpots.",0,0,0,0
45023,03-Oct-14,7801,30,Photo-id (Pop Mon),Photo-id (Pop Mon),12:57,13:04,27.49758,-82.6517,0,,"Lost dolphin under bridge, no photos. 0 boats, lines, crabpots.",0,0,0,0
45024,03-Oct-14,7801,31,Photo-id (Pop Mon),Photo-id (Pop Mon),13:18,13:25,27.48122,-82.65711,0,"F137,1373","Other = F137 is kerplunking. 0 boats, lines, crabpots.",0,0,0,0
45025,03-Oct-14,7801,32,Photo-id (Pop Mon),Photo-id (Pop Mon),13:38,13:41,27.48256,-82.67011,0,F274,"0 boats, lines, crabpots.",0,0,0,0
45026,03-Oct-14,7801,33,Photo-id (Pop Mon),Photo-id (Pop Mon),13:45,13:46,27.47943,-82.67601,0,"FB07,FB92,F128,F179","2 boats, 0 lines, 0 crabpots.",2,0,0,0
45027,03-Oct-14,7801,34,Photo-id (Pop Mon),Photo-id (Pop Mon),13:54,13:58,27.47813,-82.69318,0,"FB11,C114","0 boats, lines, crabpots.",0,0,0,0
45028,03-Oct-14,7801,35,Photo-id (Pop Mon),Photo-id (Pop Mon),14:24,14:29,27.53129,-82.70947,0,"F233,1651","0 boats, lines, crabpots.",0,0,0,0
45029,03-Oct-14,7802,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:34,9:52,27.33294,-82.58305,0,"FB25,FB79,F175,F125,C258,1253,C798,F247","Animal doing chin slaps and side breaches.Calves are socializing and leaping. Mom is slowly travelling. All the animals breifly prob feed. Chased fish near the bridge. Resps taken for FB25 and F175. 1 boat, 1 line, 0 crabpots.",1,1,0,0
45030,03-Oct-14,7802,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:07,10:17,27.34341,-82.6075,0,"F262,SCS2,1753","1753 is often logging at the surface. 0 boats, lines, crabpots.",0,0,0,0
45031,03-Oct-14,7802,43,Photo-id (Pop Mon),Photo-id (Pop Mon),10:24,10:37,27.35481,-82.61892,0,"F252,ENM2,C935","Pinwheeling. F252 had FIM. 0 boats, lines, crabpots.",0,0,0,0
45032,03-Oct-14,7802,44,Photo-id (Pop Mon),Photo-id (Pop Mon),10:39,10:49,27.36442,-82.62704,0,"FB44,F254,AMVM","0 boats, 0 lines, 1 crabpot.",0,0,1,0
45033,03-Oct-14,7802,45,Photo-id (Pop Mon),Photo-id (Pop Mon),11:11,11:22,27.44078,-82.69297,X,"FB20,F196,F258,F268,F227,F213,2271","Initially sighted very close to rec boat. A person was hanging over the side but could not tell what he was doing. FB20 was doing repeated peduncle out dive. One animal was shuffing as they left the boat. 2 boats, 1 line, 0 crabpots.",2,1,0,1
45034,03-Oct-14,7802,46,Photo-id (Pop Mon),Photo-id (Pop Mon),11:32,11:39,27.45089,-82.69767,X,"F276,F142","F276 milling near rec boat on approach but then left and joined F142. 1 boat, 1 lines, 0 crabpots.",1,1,0,1
45035,03-Oct-14,7802,47,Photo-id (Pop Mon),Photo-id (Pop Mon),11:42,11:54,27.44621,-82.69923,0,"NIP2,ZEDC,PRF2","Associated organism: least terns hovering/diving. 0 boats, lines, crabpots.",0,0,0,0
45036,03-Oct-14,7802,48,Photo-id (Pop Mon),Photo-id (Pop Mon),11:59,12:05,27.45625,-82.69931,0,"BIK2,CL-5537","Fluke out diving, pinwheeling. Two small, clean animals. 1 boat, 0 lines, 0 crabpots.",1,0,0,0
45037,03-Oct-14,7802,49,Photo-id (Pop Mon),Photo-id (Pop Mon),13:20,13:47,27.54045,-82.5915,0,"F126,CMRS,F162,HITS,TDTL,LNPC,ORNG","4 boats (1 FWC fisheries Research), 0 lines (FWC boat was hauling in net), 1 crabpot.",4,1,1,1
45038,03-Oct-14,7802,50,Photo-id (Pop Mon),Photo-id (Pop Mon),14:26,14:41,27.50418,-82.57642,0,"F225,2253","0 boats, lines, crabpots.",0,0,0,0
45039,03-Oct-14,7802,51,Photo-id (Pop Mon),Photo-id (Pop Mon),14:47,15:01,27.50651,-82.59607,0,"ZEL2,ORNG,CL-5538","Originally three animals and yoy was alternating between the two others. Lost other animal (ORNG), and yoy consitently with ZEL2. 0 boats, lines, crabpots.",0,0,0,0
45040,03-Oct-14,7802,52,Photo-id (Pop Mon),Photo-id (Pop Mon),15:17,15:30,27.53105,-82.65581,0,"F149,ULYS,1494,TDTC,C911,RTM4,1496,ULY4","ULY4, RTM4, and C911 social. 2 boats, 0 lines, 0 crabpots.",2,0,0,0
45041,03-Oct-14,7802,53,Photo-id (Pop Mon),Photo-id (Pop Mon),15:45,15:52,27.53102,-82.70226,0,"F148,F222","1 boat, 0 lines, 1 crabpot.",1,0,1,0
45042,03-Oct-14,7802,54,Photo-id (Pop Mon),Photo-id (Pop Mon),16:00,16:08,27.504,-82.69097,0,"FB11,F113,F133,F245,C114,1135","1 boat, 0 lines, 0 crabpots.",1,0,0,0
45043,03-Oct-14,7802,55,Photo-id (Pop Mon),Photo-id (Pop Mon),16:11,16:19,27.49885,-82.69324,0,"FB33,FB65,FB07,FB92,F128,C655,C330,C656","SG1: FB65, C656, C655.SG2: F128, FB92, FB07, FB33, C330. 0 boats, lines, crabpots.",0,0,0,0
45044,03-Oct-14,7802,56,Photo-id (Pop Mon),Photo-id (Pop Mon),17:11,17:20,27.33128,-82.57386,0,"FB25,F221,C258","F221 and C258 cooperative fishwhacking and heading in very shallow water. C258 not acting like a calf. 0 boats, lines, crabpots.",0,0,0,0
45045,07-Oct-14,7803,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:16,9:22,27.33439,-82.57125,0,"F125,F252,C935,1253","90% sure 1253 is a male - saw a penis underwater. 1253 social with C935 and F252 while F125 milled. 0 boats, lines, crab pots.",0,0,0,0
45046,07-Oct-14,7803,22,Photo-id (Pop Mon),Photo-id (Pop Mon),9:49,10:05,27.4017,-82.57753,0,"FB44,FB87,SOLB,C874","Lost fourth dolphin, prob F110. 1 boat, 0 lines, 0 crabpots.",1,0,0,0
45047,07-Oct-14,7803,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:28,11:41,27.49741,-82.69617,0,F179,"3 boats, 0 lines, 4 crabpots.",3,0,4,0
45048,07-Oct-14,7803,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:43,11:49,27.49964,-82.68884,0,"F138,F137,1373","Fishwhacking by both adults, sharking, kerplunk by F138. 0 boats, lines, crab pots.",0,0,0,0
45049,07-Oct-14,7803,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:27,12:33,27.52685,-82.71522,0,"F133,F135,F245","1 boat, 0 lines, 0 crab pots.",1,0,0,0
45050,07-Oct-14,7803,26,Photo-id (Pop Mon),Photo-id (Pop Mon),13:00,13:04,27.49272,-82.69807,0,,"1 boat, 0 lines, 1 crab pot.",1,0,1,0
45051,07-Oct-14,7803,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:20,13:29,27.47943,-82.68836,0,1316,"0 boats, lines, crab pots.",0,0,0,0
45052,07-Oct-14,7803,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:46,13:56,27.47347,-82.66035,0,F233,"0 boats, lines, crab pots.",0,0,0,0
45053,07-Oct-14,7803,29,Photo-id (Pop Mon),Photo-id (Pop Mon),13:59,14:07,27.47298,-82.65144,0,"F131,1317","F131 and 1317 prob feeding 200+ m apart then came together. Associated organism: royal tern. 0 boats, lines, crab pots.",0,0,0,0
45054,07-Oct-14,7803,30,Photo-id (Pop Mon),Photo-id (Pop Mon),14:25,14:50,27.49914,-82.65294,0,"F215,2152","F215 and 2152 initally together then separated by abou 300 m, then back together at end of sighting. Associated organism: royal terns. 0 boats, lines, crab pots.",0,0,0,0
45055,07-Oct-14,7803,31,Photo-id (Pop Mon),Photo-id (Pop Mon),15:30,15:37,27.46363,-82.68971,0,"F207,F213,2071","4 boats (3 boats, 1 jetski), 0 lines, 4 crab pots.",4,0,4,1
45056,07-Oct-14,7803,32,Photo-id (Pop Mon),Photo-id (Pop Mon),16:01,16:15,27.43711,-82.67887,0,"F109,F173,F246,F227,F250,F282,1092,2271","Sharking, fishwhack. SG1: F246. SG2: 1092, F250, F173, F282. SG3: F109, F227, 2271. SG2 and SG3 joined. F109 and 1092 joined together. 0 boats, lines, crab pots.",0,0,0,0
45057,07-Oct-14,7803,33,Photo-id (Pop Mon),Photo-id (Pop Mon),16:27,16:33,27.42617,-82.66204,0,"F196,F268","1 anchored rec boat with two lines. 3 boats, 2 lines, 22 crab pots.",3,2,22,1
45058,08-Oct-14,7804,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:34,10:45,27.11856,-82.47229,0,"ENM2,GRGO,RPIA,JAMM","0 boats, 0 lines, 3 crab pots.",0,0,3,0
45059,08-Oct-14,7804,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:49,10:54,27.11997,-82.47176,0,SCSM,"Very close to beach. 0 boats, lines, crab pots.",0,0,0,0
45060,08-Oct-14,7804,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:11,11:14,27.08012,-82.45557,0,SCS1,"Fluke out diving. 0 boats, 0 lines, 1 crab pot.",0,0,1,0
45061,08-Oct-14,7804,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:44,12:00,27.12151,-82.46835,0,F108,"Trying to ride bow/stern wake at idle speed. 0 boats, 0 lines, 4 crab pots.",0,0,4,0
45062,08-Oct-14,7804,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:49,12:55,27.18038,-82.49431,0,"FB25,C258","Swirling right next to a marker. 1 boat, 0 lines, 0 crab pots.",1,0,0,0
45063,08-Oct-14,7804,26,Photo-id (Pop Mon),Photo-id (Pop Mon),13:02,13:13,27.20198,-82.50108,0,"F262,PNTB,F221,NANA","F262 and F221 socializing with NANA. No obvious mom in sight. PNTB arrived at 13:12 to join group. 3 boats, 0 lines, 0 crab pots.",3,0,0,0
45064,08-Oct-14,7804,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:31,13:40,27.23845,-82.51723,0,"F211,F264","1 boat, 0 lines, 0 crab pots.",1,0,0,0
45065,08-Oct-14,7804,28,Photo-id (Pop Mon),Photo-id (Pop Mon),14:19,14:21,27.28979,-82.54828,0,FB78,"1 boat, 0 lines, 0 crab pots.",1,0,0,0
45066,08-Oct-14,7804,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:53,15:06,27.30807,-82.55945,0,"F252,C935","Fluke out diving. 3 boats (1 commerical crab boat), 0 lines, 9 crabpots.",3,0,9,1
45068,08-Oct-14,7805,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:45,9:55,27.31337,-82.58923,0,"FZJ1,HVT1","0 boats, 0 lines, 4 crab pots. Associated organisms: royal terns",0,0,4,0
45069,08-Oct-14,7805,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:07,10:10,27.35542,-82.61935,0,,"0 boats, 0 lines, 12 crab pots.",0,0,12,0
45070,08-Oct-14,7805,43,Photo-id (Pop Mon),Photo-id (Pop Mon),10:14,10:19,27.36253,-82.62581,0,C874,"0 boats, 0 lines, 13 crab pots.",0,0,13,0
45071,08-Oct-14,7805,44,Photo-id (Pop Mon),Photo-id (Pop Mon),10:36,10:38,27.42859,-82.6862,0,"FB10,F114,F109,1092","0 boats, 0 lines, 5 crab pots.",0,0,5,0
45072,08-Oct-14,7805,45,Photo-id (Pop Mon),Photo-id (Pop Mon),10:54,11:00,27.45784,-82.7034,0,"F236,NIP2,PRF2,PYGP","No sign of FB02. 0 boats, 0 lines, 3 crab pots. Associated organism: Royal Tern",0,0,3,0
45073,08-Oct-14,7805,46,Photo-id (Pop Mon),Photo-id (Pop Mon),11:14,11:49,27.51447,-82.7347,0,"MTWN,LONE,TAZD,KOKO,WINS,MTBG,FRWN,QATS,FCIA,GLMR,CL-5539,DOXY,CL-5548","Group was very spread out. 0 boats, 0 lines, 1 crab pot.",0,0,1,0
45074,08-Oct-14,7805,47,Photo-id (Pop Mon),Photo-id (Pop Mon),12:32,12:38,27.54894,-82.5994,0,2151,"0 boats, lines, crab pots.",0,0,0,0
45075,08-Oct-14,7805,48,Photo-id (Pop Mon),Photo-id (Pop Mon),13:06,13:19,27.52122,-82.61269,0,"DABL,F223,DAB2","DAB2 is more closely associated with DABL. All dolphins sperated by at least 50 m most of the time. 2 boats, 0 lines, 0 crab pots.",2,0,0,0
45076,08-Oct-14,7805,49,Photo-id (Pop Mon),Photo-id (Pop Mon),13:49,13:58,27.52485,-82.63793,L,"CMRS,HITS","1 boat, 1 lines, 0 crab pots.",1,1,0,0
45077,08-Oct-14,7805,50,Photo-id (Pop Mon),Photo-id (Pop Mon),14:12,14:16,27.53322,-82.66833,0,"B053,B531","2 boats, 0 lines, 0 crab pots",2,0,0,0
45078,08-Oct-14,7805,51,Photo-id (Pop Mon),Photo-id (Pop Mon),14:33,14:39,27.50418,-82.69102,0,"F159,F146,1593","3 boats, 0 lines, 0 crab pots.",3,0,0,0
45079,08-Oct-14,7805,52,Photo-id (Pop Mon),Photo-id (Pop Mon),14:43,14:47,27.49435,-82.6964,0,F241,"0 boats, 0 lines, 4 crab pots.",0,0,4,0
45080,08-Oct-14,7805,53,Photo-id (Pop Mon),Photo-id (Pop Mon),14:51,14:58,27.48069,-82.69772,0,"F131,F148,F222,1317","Capt Kathie is following the group but staying over 50 yd away. SG1: F148, F222, 1317 are traveling and socializing. SG2: F131 traveling and prob feeding. 1 boat, 0 lines, 1 crab pot.",1,0,1,1
45081,08-Oct-14,7805,54,Photo-id (Pop Mon),Photo-id (Pop Mon),15:00,15:03,27.47874,-82.69701,0,"F137,1373","Other = kerplunking. 0 boats, 0 lines, 0 crab pots.",0,0,0,0
45082,08-Oct-14,7805,55,Photo-id (Pop Mon),Photo-id (Pop Mon),15:08,15:13,27.46769,-82.69261,0,"FB11,C114","1 boat, 0 lines, 6 crab pots.",1,0,6,0
45083,09-Oct-14,7806,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:32,9:41,27.33015,-82.58551,A,"FB79,1253,C798","FB79 and C798 milling near a fishing boat, patrolling. 1253 is seawall feeding. Other = patrolling. 2 boats, 2 lines, 0 crab pots.",2,2,0,1
45084,09-Oct-14,7806,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:03,10:08,27.26492,-82.55816,0,JETY,"0 boats, 0 lines, 3 crab pots.",0,0,3,0
45085,09-Oct-14,7806,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:46,10:48,27.12674,-82.47493,0,SCSM,"0 boats, 0 lines, 10 crab pots.",0,0,10,0
45086,09-Oct-14,7806,24,Photo-id (Pop Mon),Photo-id (Pop Mon),14:25,14:29,27.30628,-82.56278,0,,"3 boats, 6 lines, 0 crab pots.",3,6,0,0
45087,09-Oct-14,7807,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:35,9:42,27.27248,-82.57046,0,"FB87,C874","2 boats, 0 lines, 0 crab pots.",2,0,0,0
45088,09-Oct-14,7807,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:25,10:34,27.39608,-82.58979,0,,"Group spread out, prob feeding, single surfacings, poor photo coverage. 0 boats, lines, crab pots.",0,0,0,0
45089,09-Oct-14,7807,43,Photo-id (Pop Mon),Photo-id (Pop Mon),10:52,11:05,27.38842,-82.63294,0,1316,"Chasing fish around marker piling. 0 boats, lines, crab pots.",0,0,0,0
45090,09-Oct-14,7807,44,Photo-id (Pop Mon),Photo-id (Pop Mon),11:08,11:40,27.38765,-82.63529,0,"FB90,FB92,F128,F138,F270,F272,1316","3 animals joined previous sighting then split up. F272 seawall feeding. Other animals traveled down south branch of BWS. Kayak watching south dolphins but staying a good distance away. 1 boat, 0 lines, 0 crab pots.",1,0,0,1
45091,09-Oct-14,7807,45,Photo-id (Pop Mon),Photo-id (Pop Mon),12:51,13:19,27.48332,-82.69604,0,"FB33,FB07,F213,C330","Fishtoss and fishwhack SG1: F213. SG2: FB07, FB33, C330. Animals initially together then SG2 crossed ICW to the west, and traveled south along seagrass, fishwhacking and feeding. 3 boats, 0 lines, 0 crab pots. Associated organisms: Royal Tern",3,0,0,0
45092,09-Oct-14,7807,46,Photo-id (Pop Mon),Photo-id (Pop Mon),15:03,15:14,27.41977,-82.65324,0,"F227,F266,F282,2271","Rode bow of boat. Started with four dolphins, after boat passed through only three. 4 boats, 0 lines, 0 crab pots.",4,0,0,0
45094,17-Oct-14,7810,21,Photo-id,Photo-id,10:37,10:40,27.31457,-82.54739,0,"F110,SOLB","1 boat, 0 lines, 0 crab pots.",1,0,0,0
45095,17-Oct-14,7810,22,Photo-id,Photo-id,11:01,11:03,27.33665,-82.56819,0,"F125,F256,1253","F256 is socializing with 1253. 1 boat, 0 lines, 0 crab pots.",1,0,0,0
45096,17-Oct-14,7810,23,Photo-id,Photo-id,11:54,11:56,27.38993,-82.62342,0,F245,"0 boats, lines, crab pots.",0,0,0,0
45097,17-Oct-14,7810,24,Photo-id,Photo-id,12:29,12:34,27.39526,-82.62955,0,"FB90,F133,F246,F270,F245","0 boats, lines, crab pots.",0,0,0,0
45098,17-Oct-14,7810,25,Photo-id,Photo-id,12:57,12:59,27.43146,-82.6705,0,F272,"1 boat, 0 lines, 0 crab pots.",1,0,0,0
45099,17-Oct-14,7810,26,Photo-id,Photo-id,13:03,13:04,27.43645,-82.676,0,F272,"1 boat, 0 lines, 3 crab pots.",1,0,3,0
45100,17-Oct-14,7810,27,Photo-id,Photo-id,13:13,13:15,27.44446,-82.68688,0,"C834,F227,2271","2271 chuffing. SG1: F227 and 2271. SG2: C834 and F182 (no photos of F182). 0 boats, lines, crab pots.",0,0,0,0
45101,17-Oct-14,7810,28,Photo-id,Photo-id,13:26,13:27,27.46162,-82.69003,0,"F207,2071","5 boats, 0 lines, 4 crab pots.",5,0,4,0
45102,17-Oct-14,7810,29,Photo-id,Photo-id,13:31,13:33,27.46408,-82.69017,L,"FB11,F138,F213,C114","TourSRQ harassing dolphins until we approached then they left the area. 4 boats, 0 lines, 1 crab pot.",4,0,1,1
45103,17-Oct-14,7810,30,Photo-id,Photo-id,13:45,13:47,27.4767,-82.69669,0,"FB07,F188","No photos of F178. 5 boats, 0 lines, 1 crab pot.",5,0,1,0
45104,17-Oct-14,7810,31,Photo-id,Photo-id,13:53,14:02,27.4787,-82.68214,0,"FB33,FB65,FB55,C555,C655,C330,C656","SG1: FB55 and C555. SG2: C330 and FB33. SG3: FB65, C655, and C656. 1 boat, 0 lines, 0 crab pots.",1,0,0,0
45105,17-Oct-14,7810,32,Photo-id,Photo-id,14:07,14:10,27.47909,-82.67531,0,"F148,F222","SG1: F222. SG2: F148. Dolphins are on opposite sides of channel. 0 boats, lines, crab pots.",0,0,0,0
45106,17-Oct-14,7810,33,Photo-id,Photo-id,14:31,14:35,27.47288,-82.65413,0,F274,"0 boats, lines, crab pots.",0,0,0,0
45107,17-Oct-14,7810,34,Photo-id,Photo-id,14:50,14:53,27.49815,-82.65121,0,"C991,F215,C912,2152","1 boat, 0 lines, 0 crab pots.",1,0,0,0
45108,17-Oct-14,7810,35,Photo-id,Photo-id,15:03,15:05,27.48406,-82.6581,0,"F155,1556","Sharking across the shallows. 0 boats, lines, crab pots.",0,0,0,0
45109,17-Oct-14,7810,36,Photo-id,Photo-id,15:07,15:08,27.47993,-82.65825,0,"F137,1373","Kerplunking. 0 boats, lines, crab pots.",0,0,0,0
45110,17-Oct-14,7810,37,Photo-id,Photo-id,15:16,15:17,27.47635,-82.66892,0,"F159,1593","0 boats, lines, crab pots.",0,0,0,0
45111,17-Oct-14,7810,38,Photo-id,Photo-id,15:31,15:36,27.47977,-82.6926,L,"FB33,FB65,FB07,FB11,F178,F188,F213,F272,F280,C655,C114,C330,C656","SG1: F178, F188, FB07, FB33, C330. SG2: FB65, C656, F213, F272, F280., C655, FB11, C114. C330 threw a seagrass leaf. All together at first, then split into subgroups. Cannons rental boat harassing dolphins as we left. 1 boat, 0 lines, 0 crab pots.",1,0,0,1
45112,20-Oct-14,7811,21,Photo-id,Photo-id,9:33,9:42,27.33037,-82.5699,0,"FB55,1316,C555","C555 goosed cormorant. 0 boats, 0 lines, 7 crab pots.",0,0,7,0
45113,20-Oct-14,7811,22,Photo-id,Photo-id,9:48,10:03,27.32914,-82.56747,0,"F175,F125,1753,1253,F247","Fluke out diving. 1 boat, 0 lines, 8 crab pots.",1,0,8,0
45114,20-Oct-14,7811,23,Photo-id,Photo-id,10:13,10:15,27.32311,-82.57896,0,"FB55,C555","0 boats, lines, crab pots.",0,0,0,0
45115,20-Oct-14,7811,24,Photo-id,Photo-id,10:34,10:38,27.30436,-82.56359,0,"LNLD,LNL1","2 boats, 0 lines, 4 crab pots.",2,0,4,0
45116,20-Oct-14,7811,25,Photo-id,Photo-id,11:27,11:29,27.30745,-82.54508,0,"F110,SOLB","3 boats (2 paddleboards), 0 lines, 1 crab pot.",3,0,1,1
45117,20-Oct-14,7811,26,Photo-id,Photo-id,12:01,12:05,27.34093,-82.56436,0,1316,"0 boats, lines, crab pots.",0,0,0,0
45118,20-Oct-14,7811,27,Photo-id,Photo-id,13:26,13:29,27.38785,-82.63334,0,"FB90,F270","0 boats, lines, crab pots.",0,0,0,0
45119,20-Oct-14,7811,28,Photo-id,Photo-id,13:47,13:50,27.40082,-82.63101,0,"F173,F250,F266,F282","Fishwhack (1). Sharking. 0 boats, lines, crab pots.",0,0,0,0
45120,20-Oct-14,7811,29,Photo-id,Photo-id,14:28,15:24,27.46885,-82.69112,P,"FB33,FB07,F123,F227,1231,C330,2271","SG1: F123 and 1231. SG2: FB07; never joined any of the other subgroups. SG3: FB33 and C330. SG4: F227 and 2271. 1231 prob feeding around crabpots. Pinwheeling. SG1 and SG3 joined at 15:07, SG4 joined SG's 1 and 3 at 15:10. 1231 does not appear to be entan",1,0,19,0
45121,05-Nov-14,7812,21,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),8:52,9:11,27.34089,-82.55476,0,"FB79,BKHO,F125,LIZ1,1316,1253,C798,SEE1,WRTH,BKH3","SG1: F125, 1253; no photos. SG2: 1316. SG3: BKHO and BKH3, FB79, C798, LIZ1, WRTH, SEE1. SGs all together and split in first minute of sighting, SG1 travelled south, SG2 headed towards shore and prob fed, SG3 travelled north. 2 boats, 0 lines, 18 crab pot",2,0,18,0
45122,05-Nov-14,7812,22,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),10:38,10:50,27.47705,-82.69366,L,"F227,F278,F280,2271","Captain Kathe saw us with dolphins from far away and came over and approached closer than 50 yards and even closer after we left. Associated organisms: gulls and royal tern. 5 boats, 0 lines, 2 crab pots.",5,0,2,1
45123,05-Nov-14,7812,23,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),11:22,11:31,27.48041,-82.64792,0,"F113,1135","0 boats, lines, crab pots.",0,0,0,0
45124,05-Nov-14,7812,24,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),11:33,11:51,27.48413,-82.64787,0,"FB55,F137,C555,1373","SG1: F137, 1373. SG2: FB55, C555. Possibly fifth dolphin which would be SG3. 0 boats, lines, crab pots.",0,0,0,0
45125,05-Nov-14,7812,25,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),11:57,12:09,27.49475,-82.64683,0,"C991,C912","Animals initially 100-200 yards apart with C912 prob feeding. Associated organisms: royal terns. 0 boats, lines, crab pots.",0,0,0,0
45126,05-Nov-14,7812,26,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),12:47,13:03,27.47983,-82.68043,0,"F148,F123,F137,1231,1373","1231 slow fluke out dive two feet from boat, showing definitely no entanglement (see photos). F123 joined group at 12:58. Jet skis were led by tour company (see frame 261 and 263ah). 6 boats (4 jet skis), 1 line, 0 crab pots.",6,1,0,1
